Measure	E1	E2	Persons	Assessment_Items
-.99	26	125	682cd7cfbc747fffc1fc65a1	EasilyDistracted
1.62	26	126	682cd7cfbc747fffc1fc65a1	Open2Feedback
.64	26	127	682cd7cfbc747fffc1fc65a1	MovePstSmllTalk
.33	26	128	682cd7cfbc747fffc1fc65a1	BuildRapportWAnyone
1.07	26	129	682cd7cfbc747fffc1fc65a1	MaintainRelationships
-.02	26	130	682cd7cfbc747fffc1fc65a1	RelationshpsRTx
-.63	26	131	682cd7cfbc747fffc1fc65a1	MakeDecWMissInfo
.73	26	132	682cd7cfbc747fffc1fc65a1	IntentnlChoices
.60	26	133	682cd7cfbc747fffc1fc65a1	ObjectiveDecisions
.78	26	134	682cd7cfbc747fffc1fc65a1	ConsideredBiases
.16	26	135	682cd7cfbc747fffc1fc65a1	Quick2Act
1.30	26	136	682cd7cfbc747fffc1fc65a1	Resourceful
1.36	26	137	682cd7cfbc747fffc1fc65a1	ConseqPotActions
.73	26	138	682cd7cfbc747fffc1fc65a1	ExistFrame4Decisions
.71	26	139	682cd7cfbc747fffc1fc65a1	DpAnalGuideDec
.78	26	140	682cd7cfbc747fffc1fc65a1	ComfortSharIdeasPersSett
1.84	26	141	682cd7cfbc747fffc1fc65a1	Observant
1.96	26	142	682cd7cfbc747fffc1fc65a1	Listener
1.62	26	143	682cd7cfbc747fffc1fc65a1	Reflect
-.17	26	144	682cd7cfbc747fffc1fc65a1	SocialSitsDrainEnergy
.39	26	145	682cd7cfbc747fffc1fc65a1	EnergizedMtgNewPeop
.43	26	146	682cd7cfbc747fffc1fc65a1	SpeakUpPitchIdeas
.27	26	147	682cd7cfbc747fffc1fc65a1	DrvnSocEng
-1.07	26	148	682cd7cfbc747fffc1fc65a1	Conversations
1.14	26	149	682cd7cfbc747fffc1fc65a1	PreferActiveParticipate
1.30	27	1	68309fe9de7568a9d4fb7028	EnergizedByPotential
1.75	27	2	68309fe9de7568a9d4fb7028	EagertoPursue
1.47	27	3	68309fe9de7568a9d4fb7028	PursuePerfection
.87	27	4	68309fe9de7568a9d4fb7028	ComfortUnchartedT
.31	27	5	68309fe9de7568a9d4fb7028	ActBeforeThinkg
1.51	27	6	68309fe9de7568a9d4fb7028	Adventurous
.81	27	7	68309fe9de7568a9d4fb7028	ComfDecUncert
1.95	27	8	68309fe9de7568a9d4fb7028	Pass2Inovate
.49	27	9	68309fe9de7568a9d4fb7028	InternReas2Compl
1.84	27	10	68309fe9de7568a9d4fb7028	CommunIdeas
2.14	27	11	68309fe9de7568a9d4fb7028	ShapeMyPath
.15	27	12	68309fe9de7568a9d4fb7028	Procrastinate
3.06	27	13	68309fe9de7568a9d4fb7028	AlwaysMorLearn
.03	27	14	68309fe9de7568a9d4fb7028	StruggleDecs
.04	27	15	68309fe9de7568a9d4fb7028	KnowEnuf
.33	27	16	68309fe9de7568a9d4fb7028	DiscourageByFailure
-.50	27	17	68309fe9de7568a9d4fb7028	GiveUpChallenging
2.58	27	18	68309fe9de7568a9d4fb7028	DeterminedReachGls
.75	27	19	68309fe9de7568a9d4fb7028	SingularFocus
1.89	27	20	68309fe9de7568a9d4fb7028	Listen2Others
.15	27	21	68309fe9de7568a9d4fb7028	AnnoyedIfNoIdea
.86	27	22	68309fe9de7568a9d4fb7028	FollowTraditions
1.89	27	23	68309fe9de7568a9d4fb7028	GoBeyondComfZone
.07	27	24	68309fe9de7568a9d4fb7028	ObstaclesAsBlocks
2.25	27	25	68309fe9de7568a9d4fb7028	TackleChallenges
2.28	27	26	68309fe9de7568a9d4fb7028	MoveForward
2.62	27	27	68309fe9de7568a9d4fb7028	AskQuestions
2.54	27	28	68309fe9de7568a9d4fb7028	Slow2Adapt
3.09	27	29	68309fe9de7568a9d4fb7028	Persistent
1.72	27	30	68309fe9de7568a9d4fb7028	PivotWhenNeeded
2.98	27	31	68309fe9de7568a9d4fb7028	StandbyCommitements
2.98	27	32	68309fe9de7568a9d4fb7028	KeepPromises
1.63	27	33	68309fe9de7568a9d4fb7028	HandleFrustration
2.06	27	34	68309fe9de7568a9d4fb7028	ReflectOnFailure
.07	27	36	68309fe9de7568a9d4fb7028	ComfortWFailure
.28	27	37	68309fe9de7568a9d4fb7028	GoesWrongIsMyFault
-.15	27	38	68309fe9de7568a9d4fb7028	Resistant2ChangeAfterFail
1.89	27	39	68309fe9de7568a9d4fb7028	AcceptRespons4Err
-.64	27	40	68309fe9de7568a9d4fb7028	FailureStopTrying
.86	27	41	68309fe9de7568a9d4fb7028	WorseFailures
-.33	27	42	68309fe9de7568a9d4fb7028	BetterFailurs
2.00	27	43	68309fe9de7568a9d4fb7028	IncorpEmrgInfo
1.78	27	44	68309fe9de7568a9d4fb7028	AdaptStances
2.32	27	45	68309fe9de7568a9d4fb7028	Open2Feedback
2.46	27	46	68309fe9de7568a9d4fb7028	HumbleInContributions
.58	27	47	68309fe9de7568a9d4fb7028	Others2knowWhatIdid
1.89	27	48	68309fe9de7568a9d4fb7028	FocusNeedsTeam
2.46	27	49	68309fe9de7568a9d4fb7028	Legacy2ElevateOthers
2.43	27	50	68309fe9de7568a9d4fb7028	ImAGoodListener
1.63	27	51	68309fe9de7568a9d4fb7028	SpeakUp@Mtgs
2.06	27	52	68309fe9de7568a9d4fb7028	ValueInputFromAll
1.89	27	53	68309fe9de7568a9d4fb7028	DrivenLongTrmSucc
2.70	27	54	68309fe9de7568a9d4fb7028	WholeTeamSucc
2.88	27	55	68309fe9de7568a9d4fb7028	TrustEss4Innovation
2.25	27	56	68309fe9de7568a9d4fb7028	TakeResp4Setbacks
1.37	27	57	68309fe9de7568a9d4fb7028	PersonalGainsRImportant
1.78	27	58	68309fe9de7568a9d4fb7028	InnoExec
1.83	27	59	68309fe9de7568a9d4fb7028	ConfidentAbility2Assemble
1.87	27	60	68309fe9de7568a9d4fb7028	StrongTeamPerform
1.79	27	61	68309fe9de7568a9d4fb7028	TrustIndWRespons
2.02	27	62	68309fe9de7568a9d4fb7028	ProvGuidance2Teams
2.74	27	63	68309fe9de7568a9d4fb7028	CMyTeamGetRecog
.31	27	64	68309fe9de7568a9d4fb7028	TakeCreditofMyTeam
-.02	27	65	68309fe9de7568a9d4fb7028	ComfortwConflict
2.70	27	66	68309fe9de7568a9d4fb7028	BelieveValRelations
2.46	27	67	68309fe9de7568a9d4fb7028	Adapt2DiffDynamics
1.83	27	68	68309fe9de7568a9d4fb7028	IDindividTalent
2.06	27	69	68309fe9de7568a9d4fb7028	OpenComms
.55	27	70	68309fe9de7568a9d4fb7028	Vulnerable
1.56	27	71	68309fe9de7568a9d4fb7028	TeamsDevBetSoluts
2.49	27	72	68309fe9de7568a9d4fb7028	SafeTeamEnvirons
1.94	27	73	68309fe9de7568a9d4fb7028	Dependable
1.94	27	74	68309fe9de7568a9d4fb7028	RiskTkgImport
1.47	27	75	68309fe9de7568a9d4fb7028	ComfortWConstrctvConflict
1.83	27	76	68309fe9de7568a9d4fb7028	DiffBetwnConstr&DestrtvConflct
1.21	27	77	68309fe9de7568a9d4fb7028	AddrssConflctsDirect
.34	27	78	68309fe9de7568a9d4fb7028	ConflctLeadsBetOutcms
1.48	27	79	68309fe9de7568a9d4fb7028	WantConflictGoAway
1.05	27	80	68309fe9de7568a9d4fb7028	SeprtPersnFrmIssue
1.89	27	81	68309fe9de7568a9d4fb7028	GoodEmpathizg
1.78	27	82	68309fe9de7568a9d4fb7028	AdaptCommNeedsOthers
1.62	27	83	68309fe9de7568a9d4fb7028	ComfortDelvrngSensFdbk
2.54	27	84	68309fe9de7568a9d4fb7028	ListenB4Spkng
1.89	27	85	68309fe9de7568a9d4fb7028	RemnCompsdNavDisagr
1.17	27	86	68309fe9de7568a9d4fb7028	DiscernEmotClues
1.30	27	87	68309fe9de7568a9d4fb7028	DiscEmotTrggrsConflct
2.12	27	88	68309fe9de7568a9d4fb7028	Slf-Reflct2ImprEmotAwrnss
2.28	27	89	68309fe9de7568a9d4fb7028	ComfortOwnRespnsOutcms
2.19	27	90	68309fe9de7568a9d4fb7028	Cmmttd2Promises
2.01	27	91	68309fe9de7568a9d4fb7028	AcknowledgeRoleInSucFail
1.94	27	92	68309fe9de7568a9d4fb7028	ProActCommsDlysObstcls
2.00	27	93	68309fe9de7568a9d4fb7028	NoSomthngUnreal
2.32	27	94	68309fe9de7568a9d4fb7028	MeetDeadlines
2.54	27	95	68309fe9de7568a9d4fb7028	LearnFrmMistakes
2.45	27	96	68309fe9de7568a9d4fb7028	ComfortRecFdbkColleag
1.30	27	97	68309fe9de7568a9d4fb7028	BelieveBestSolProb
-.89	27	98	68309fe9de7568a9d4fb7028	ThinkWOActing
2.25	27	99	68309fe9de7568a9d4fb7028	TkTime2UndstndComplxIssues
.98	27	100	68309fe9de7568a9d4fb7028	DecsnsNtGoingExpected
1.65	27	101	68309fe9de7568a9d4fb7028	Problems2Steps
1.72	27	102	68309fe9de7568a9d4fb7028	RunThruScenarios
1.96	27	103	68309fe9de7568a9d4fb7028	ExamMultiPerspctvs
1.58	27	104	68309fe9de7568a9d4fb7028	ConsiderAssumptns
2.46	27	105	68309fe9de7568a9d4fb7028	Self-Aware
1.48	27	106	68309fe9de7568a9d4fb7028	ArticulateBiases
2.46	27	107	68309fe9de7568a9d4fb7028	AskQs
.34	27	108	68309fe9de7568a9d4fb7028	PtMyselfUncomfrtSituations
1.94	27	109	68309fe9de7568a9d4fb7028	ImCreative
2.39	27	110	68309fe9de7568a9d4fb7028	PrepB4Mtg1stTime
1.78	27	111	68309fe9de7568a9d4fb7028	MultiScenariosConsidProb
1.83	27	112	68309fe9de7568a9d4fb7028	KnowNonneg
1.96	27	113	68309fe9de7568a9d4fb7028	AdaptMsg2Audience
1.78	27	114	68309fe9de7568a9d4fb7028	SeeSomeone
.87	27	115	68309fe9de7568a9d4fb7028	WillingCompromise
1.89	27	116	68309fe9de7568a9d4fb7028	ImCollaborative
2.18	27	117	68309fe9de7568a9d4fb7028	ImAdaptivePerson
2.18	27	118	68309fe9de7568a9d4fb7028	MntnComposureUndPressure
2.28	27	119	68309fe9de7568a9d4fb7028	Open2DivPerspctvs
2.40	27	120	68309fe9de7568a9d4fb7028	ThinkB4Speak
.86	27	121	68309fe9de7568a9d4fb7028	InfluencedByOthers
1.83	27	122	68309fe9de7568a9d4fb7028	NurtureConnctns
-.37	27	123	68309fe9de7568a9d4fb7028	UsePeopl
2.46	27	124	68309fe9de7568a9d4fb7028	Listen2Others
-.29	27	125	68309fe9de7568a9d4fb7028	EasilyDistracted
2.32	27	126	68309fe9de7568a9d4fb7028	Open2Feedback
1.34	27	127	68309fe9de7568a9d4fb7028	MovePstSmllTalk
1.04	27	128	68309fe9de7568a9d4fb7028	BuildRapportWAnyone
1.78	27	129	68309fe9de7568a9d4fb7028	MaintainRelationships
.68	27	130	68309fe9de7568a9d4fb7028	RelationshpsRTx
.07	27	131	68309fe9de7568a9d4fb7028	MakeDecWMissInfo
1.43	27	132	68309fe9de7568a9d4fb7028	IntentnlChoices
1.30	27	133	68309fe9de7568a9d4fb7028	ObjectiveDecisions
1.48	27	134	68309fe9de7568a9d4fb7028	ConsideredBiases
.86	27	135	68309fe9de7568a9d4fb7028	Quick2Act
2.00	27	136	68309fe9de7568a9d4fb7028	Resourceful
2.06	27	137	68309fe9de7568a9d4fb7028	ConseqPotActions
1.43	27	138	68309fe9de7568a9d4fb7028	ExistFrame4Decisions
1.41	27	139	68309fe9de7568a9d4fb7028	DpAnalGuideDec
1.48	27	140	68309fe9de7568a9d4fb7028	ComfortSharIdeasPersSett
2.54	27	141	68309fe9de7568a9d4fb7028	Observant
2.66	27	142	68309fe9de7568a9d4fb7028	Listener
2.32	27	143	68309fe9de7568a9d4fb7028	Reflect
.53	27	144	68309fe9de7568a9d4fb7028	SocialSitsDrainEnergy
1.09	27	145	68309fe9de7568a9d4fb7028	EnergizedMtgNewPeop
1.13	27	146	68309fe9de7568a9d4fb7028	SpeakUpPitchIdeas
.98	27	147	68309fe9de7568a9d4fb7028	DrvnSocEng
-.37	27	148	68309fe9de7568a9d4fb7028	Conversations
1.84	27	149	68309fe9de7568a9d4fb7028	PreferActiveParticipate
.32	28	1	6834c849c9a296bb6118ac08	EnergizedByPotential
.76	28	2	6834c849c9a296bb6118ac08	EagertoPursue
.49	28	3	6834c849c9a296bb6118ac08	PursuePerfection
-.11	28	4	6834c849c9a296bb6118ac08	ComfortUnchartedT
-.67	28	5	6834c849c9a296bb6118ac08	ActBeforeThinkg
.53	28	6	6834c849c9a296bb6118ac08	Adventurous
-.18	28	7	6834c849c9a296bb6118ac08	ComfDecUncert
.97	28	8	6834c849c9a296bb6118ac08	Pass2Inovate
-.50	28	9	6834c849c9a296bb6118ac08	InternReas2Compl
.86	28	10	6834c849c9a296bb6118ac08	CommunIdeas
1.16	28	11	6834c849c9a296bb6118ac08	ShapeMyPath
-.83	28	12	6834c849c9a296bb6118ac08	Procrastinate
2.08	28	13	6834c849c9a296bb6118ac08	AlwaysMorLearn
-.96	28	14	6834c849c9a296bb6118ac08	StruggleDecs
-.94	28	15	6834c849c9a296bb6118ac08	KnowEnuf
-.66	28	16	6834c849c9a296bb6118ac08	DiscourageByFailure
-1.48	28	17	6834c849c9a296bb6118ac08	GiveUpChallenging
1.60	28	18	6834c849c9a296bb6118ac08	DeterminedReachGls
-.23	28	19	6834c849c9a296bb6118ac08	SingularFocus
.90	28	20	6834c849c9a296bb6118ac08	Listen2Others
-.83	28	21	6834c849c9a296bb6118ac08	AnnoyedIfNoIdea
-.12	28	22	6834c849c9a296bb6118ac08	FollowTraditions
.90	28	23	6834c849c9a296bb6118ac08	GoBeyondComfZone
-.92	28	24	6834c849c9a296bb6118ac08	ObstaclesAsBlocks
1.27	28	25	6834c849c9a296bb6118ac08	TackleChallenges
1.30	28	26	6834c849c9a296bb6118ac08	MoveForward
1.64	28	27	6834c849c9a296bb6118ac08	AskQuestions
1.56	28	28	6834c849c9a296bb6118ac08	Slow2Adapt
2.11	28	29	6834c849c9a296bb6118ac08	Persistent
.74	28	30	6834c849c9a296bb6118ac08	PivotWhenNeeded
2.00	28	31	6834c849c9a296bb6118ac08	StandbyCommitements
2.00	28	32	6834c849c9a296bb6118ac08	KeepPromises
.65	28	33	6834c849c9a296bb6118ac08	HandleFrustration
1.08	28	34	6834c849c9a296bb6118ac08	ReflectOnFailure
1.45	28	35	6834c849c9a296bb6118ac08	AcknowledgeMistakes
-.91	28	36	6834c849c9a296bb6118ac08	ComfortWFailure
-.71	28	37	6834c849c9a296bb6118ac08	GoesWrongIsMyFault
-1.13	28	38	6834c849c9a296bb6118ac08	Resistant2ChangeAfterFail
.90	28	39	6834c849c9a296bb6118ac08	AcceptRespons4Err
-1.62	28	40	6834c849c9a296bb6118ac08	FailureStopTrying
-.12	28	41	6834c849c9a296bb6118ac08	WorseFailures
-1.31	28	42	6834c849c9a296bb6118ac08	BetterFailurs
1.02	28	43	6834c849c9a296bb6118ac08	IncorpEmrgInfo
.79	28	44	6834c849c9a296bb6118ac08	AdaptStances
1.34	28	45	6834c849c9a296bb6118ac08	Open2Feedback
1.48	28	46	6834c849c9a296bb6118ac08	HumbleInContributions
-.40	28	47	6834c849c9a296bb6118ac08	Others2knowWhatIdid
.90	28	48	6834c849c9a296bb6118ac08	FocusNeedsTeam
1.48	28	49	6834c849c9a296bb6118ac08	Legacy2ElevateOthers
1.44	28	50	6834c849c9a296bb6118ac08	ImAGoodListener
.65	28	51	6834c849c9a296bb6118ac08	SpeakUp@Mtgs
1.08	28	52	6834c849c9a296bb6118ac08	ValueInputFromAll
.90	28	53	6834c849c9a296bb6118ac08	DrivenLongTrmSucc
1.72	28	54	6834c849c9a296bb6118ac08	WholeTeamSucc
1.90	28	55	6834c849c9a296bb6118ac08	TrustEss4Innovation
1.27	28	56	6834c849c9a296bb6118ac08	TakeResp4Setbacks
.39	28	57	6834c849c9a296bb6118ac08	PersonalGainsRImportant
.79	28	58	6834c849c9a296bb6118ac08	InnoExec
.85	28	59	6834c849c9a296bb6118ac08	ConfidentAbility2Assemble
.88	28	60	6834c849c9a296bb6118ac08	StrongTeamPerform
.81	28	61	6834c849c9a296bb6118ac08	TrustIndWRespons
1.04	28	62	6834c849c9a296bb6118ac08	ProvGuidance2Teams
1.75	28	63	6834c849c9a296bb6118ac08	CMyTeamGetRecog
-.68	28	64	6834c849c9a296bb6118ac08	TakeCreditofMyTeam
-1.00	28	65	6834c849c9a296bb6118ac08	ComfortwConflict
1.72	28	66	6834c849c9a296bb6118ac08	BelieveValRelations
1.48	28	67	6834c849c9a296bb6118ac08	Adapt2DiffDynamics
.85	28	68	6834c849c9a296bb6118ac08	IDindividTalent
1.08	28	69	6834c849c9a296bb6118ac08	OpenComms
-.43	28	70	6834c849c9a296bb6118ac08	Vulnerable
.58	28	71	6834c849c9a296bb6118ac08	TeamsDevBetSoluts
1.51	28	72	6834c849c9a296bb6118ac08	SafeTeamEnvirons
.96	28	73	6834c849c9a296bb6118ac08	Dependable
.96	28	74	6834c849c9a296bb6118ac08	RiskTkgImport
.48	28	75	6834c849c9a296bb6118ac08	ComfortWConstrctvConflict
.84	28	76	6834c849c9a296bb6118ac08	DiffBetwnConstr&DestrtvConflct
.23	28	77	6834c849c9a296bb6118ac08	AddrssConflctsDirect
-.64	28	78	6834c849c9a296bb6118ac08	ConflctLeadsBetOutcms
.50	28	79	6834c849c9a296bb6118ac08	WantConflictGoAway
.07	28	80	6834c849c9a296bb6118ac08	SeprtPersnFrmIssue
.90	28	81	6834c849c9a296bb6118ac08	GoodEmpathizg
.79	28	82	6834c849c9a296bb6118ac08	AdaptCommNeedsOthers
.64	28	83	6834c849c9a296bb6118ac08	ComfortDelvrngSensFdbk
1.56	28	84	6834c849c9a296bb6118ac08	ListenB4Spkng
.90	28	85	6834c849c9a296bb6118ac08	RemnCompsdNavDisagr
.19	28	86	6834c849c9a296bb6118ac08	DiscernEmotClues
.32	28	87	6834c849c9a296bb6118ac08	DiscEmotTrggrsConflct
1.14	28	88	6834c849c9a296bb6118ac08	Slf-Reflct2ImprEmotAwrnss
1.30	28	89	6834c849c9a296bb6118ac08	ComfortOwnRespnsOutcms
1.21	28	90	6834c849c9a296bb6118ac08	Cmmttd2Promises
1.03	28	91	6834c849c9a296bb6118ac08	AcknowledgeRoleInSucFail
.96	28	92	6834c849c9a296bb6118ac08	ProActCommsDlysObstcls
1.02	28	93	6834c849c9a296bb6118ac08	NoSomthngUnreal
1.34	28	94	6834c849c9a296bb6118ac08	MeetDeadlines
1.56	28	95	6834c849c9a296bb6118ac08	LearnFrmMistakes
1.47	28	96	6834c849c9a296bb6118ac08	ComfortRecFdbkColleag
.32	28	97	6834c849c9a296bb6118ac08	BelieveBestSolProb
-1.87	28	98	6834c849c9a296bb6118ac08	ThinkWOActing
1.27	28	99	6834c849c9a296bb6118ac08	TkTime2UndstndComplxIssues
-.01	28	100	6834c849c9a296bb6118ac08	DecsnsNtGoingExpected
.67	28	101	6834c849c9a296bb6118ac08	Problems2Steps
.74	28	102	6834c849c9a296bb6118ac08	RunThruScenarios
.98	28	103	6834c849c9a296bb6118ac08	ExamMultiPerspctvs
.60	28	104	6834c849c9a296bb6118ac08	ConsiderAssumptns
1.48	28	105	6834c849c9a296bb6118ac08	Self-Aware
.50	28	106	6834c849c9a296bb6118ac08	ArticulateBiases
1.48	28	107	6834c849c9a296bb6118ac08	AskQs
-.64	28	108	6834c849c9a296bb6118ac08	PtMyselfUncomfrtSituations
.96	28	109	6834c849c9a296bb6118ac08	ImCreative
1.41	28	110	6834c849c9a296bb6118ac08	PrepB4Mtg1stTime
.79	28	111	6834c849c9a296bb6118ac08	MultiScenariosConsidProb
.85	28	112	6834c849c9a296bb6118ac08	KnowNonneg
.98	28	113	6834c849c9a296bb6118ac08	AdaptMsg2Audience
.79	28	114	6834c849c9a296bb6118ac08	SeeSomeone
-.12	28	115	6834c849c9a296bb6118ac08	WillingCompromise
.90	28	116	6834c849c9a296bb6118ac08	ImCollaborative
1.20	28	117	6834c849c9a296bb6118ac08	ImAdaptivePerson
1.20	28	118	6834c849c9a296bb6118ac08	MntnComposureUndPressure
1.30	28	119	6834c849c9a296bb6118ac08	Open2DivPerspctvs
1.42	28	120	6834c849c9a296bb6118ac08	ThinkB4Speak
-.12	28	121	6834c849c9a296bb6118ac08	InfluencedByOthers
.85	28	122	6834c849c9a296bb6118ac08	NurtureConnctns
-1.35	28	123	6834c849c9a296bb6118ac08	UsePeopl
1.48	28	124	6834c849c9a296bb6118ac08	Listen2Others
-1.27	28	125	6834c849c9a296bb6118ac08	EasilyDistracted
1.34	28	126	6834c849c9a296bb6118ac08	Open2Feedback
.36	28	127	6834c849c9a296bb6118ac08	MovePstSmllTalk
.05	28	128	6834c849c9a296bb6118ac08	BuildRapportWAnyone
.79	28	129	6834c849c9a296bb6118ac08	MaintainRelationships
-.30	28	130	6834c849c9a296bb6118ac08	RelationshpsRTx
-.91	28	131	6834c849c9a296bb6118ac08	MakeDecWMissInfo
.45	28	132	6834c849c9a296bb6118ac08	IntentnlChoices
.32	28	133	6834c849c9a296bb6118ac08	ObjectiveDecisions
.50	28	134	6834c849c9a296bb6118ac08	ConsideredBiases
-.12	28	135	6834c849c9a296bb6118ac08	Quick2Act
1.02	28	136	6834c849c9a296bb6118ac08	Resourceful
1.08	28	137	6834c849c9a296bb6118ac08	ConseqPotActions
.45	28	138	6834c849c9a296bb6118ac08	ExistFrame4Decisions
.43	28	139	6834c849c9a296bb6118ac08	DpAnalGuideDec
.50	28	140	6834c849c9a296bb6118ac08	ComfortSharIdeasPersSett
1.56	28	141	6834c849c9a296bb6118ac08	Observant
1.68	28	142	6834c849c9a296bb6118ac08	Listener
1.34	28	143	6834c849c9a296bb6118ac08	Reflect
-.45	28	144	6834c849c9a296bb6118ac08	SocialSitsDrainEnergy
.11	28	145	6834c849c9a296bb6118ac08	EnergizedMtgNewPeop
.15	28	146	6834c849c9a296bb6118ac08	SpeakUpPitchIdeas
-.01	28	147	6834c849c9a296bb6118ac08	DrvnSocEng
-1.35	28	148	6834c849c9a296bb6118ac08	Conversations
.86	28	149	6834c849c9a296bb6118ac08	PreferActiveParticipate
.80	29	1	6830e26106c81dddbab407f0	EnergizedByPotential
1.24	29	2	6830e26106c81dddbab407f0	EagertoPursue
.97	29	3	6830e26106c81dddbab407f0	PursuePerfection
.37	29	4	6830e26106c81dddbab407f0	ComfortUnchartedT
-.19	29	5	6830e26106c81dddbab407f0	ActBeforeThinkg
-.02	29	9	6830e26106c81dddbab407f0	InternReas2Compl
-.35	29	12	6830e26106c81dddbab407f0	Procrastinate
2.56	29	13	6830e26106c81dddbab407f0	AlwaysMorLearn
-.47	29	14	6830e26106c81dddbab407f0	StruggleDecs
-.46	29	15	6830e26106c81dddbab407f0	KnowEnuf
-.18	29	16	6830e26106c81dddbab407f0	DiscourageByFailure
-1.00	29	17	6830e26106c81dddbab407f0	GiveUpChallenging
2.08	29	18	6830e26106c81dddbab407f0	DeterminedReachGls
.25	29	19	6830e26106c81dddbab407f0	SingularFocus
1.38	29	20	6830e26106c81dddbab407f0	Listen2Others
-.35	29	21	6830e26106c81dddbab407f0	AnnoyedIfNoIdea
.36	29	22	6830e26106c81dddbab407f0	FollowTraditions
1.38	29	23	6830e26106c81dddbab407f0	GoBeyondComfZone
-.43	29	24	6830e26106c81dddbab407f0	ObstaclesAsBlocks
1.75	29	25	6830e26106c81dddbab407f0	TackleChallenges
1.78	29	26	6830e26106c81dddbab407f0	MoveForward
2.12	29	27	6830e26106c81dddbab407f0	AskQuestions
2.04	29	28	6830e26106c81dddbab407f0	Slow2Adapt
2.59	29	29	6830e26106c81dddbab407f0	Persistent
1.22	29	30	6830e26106c81dddbab407f0	PivotWhenNeeded
2.48	29	31	6830e26106c81dddbab407f0	StandbyCommitements
2.48	29	32	6830e26106c81dddbab407f0	KeepPromises
1.13	29	33	6830e26106c81dddbab407f0	HandleFrustration
1.56	29	34	6830e26106c81dddbab407f0	ReflectOnFailure
1.93	29	35	6830e26106c81dddbab407f0	AcknowledgeMistakes
-.43	29	36	6830e26106c81dddbab407f0	ComfortWFailure
-.23	29	37	6830e26106c81dddbab407f0	GoesWrongIsMyFault
-.65	29	38	6830e26106c81dddbab407f0	Resistant2ChangeAfterFail
1.38	29	39	6830e26106c81dddbab407f0	AcceptRespons4Err
-1.14	29	40	6830e26106c81dddbab407f0	FailureStopTrying
.36	29	41	6830e26106c81dddbab407f0	WorseFailures
-.83	29	42	6830e26106c81dddbab407f0	BetterFailurs
1.50	29	43	6830e26106c81dddbab407f0	IncorpEmrgInfo
1.28	29	44	6830e26106c81dddbab407f0	AdaptStances
1.82	29	45	6830e26106c81dddbab407f0	Open2Feedback
1.96	29	46	6830e26106c81dddbab407f0	HumbleInContributions
.08	29	47	6830e26106c81dddbab407f0	Others2knowWhatIdid
1.38	29	48	6830e26106c81dddbab407f0	FocusNeedsTeam
1.96	29	49	6830e26106c81dddbab407f0	Legacy2ElevateOthers
1.93	29	50	6830e26106c81dddbab407f0	ImAGoodListener
1.13	29	51	6830e26106c81dddbab407f0	SpeakUp@Mtgs
1.56	29	52	6830e26106c81dddbab407f0	ValueInputFromAll
1.38	29	53	6830e26106c81dddbab407f0	DrivenLongTrmSucc
2.20	29	54	6830e26106c81dddbab407f0	WholeTeamSucc
2.38	29	55	6830e26106c81dddbab407f0	TrustEss4Innovation
1.75	29	56	6830e26106c81dddbab407f0	TakeResp4Setbacks
.87	29	57	6830e26106c81dddbab407f0	PersonalGainsRImportant
1.28	29	58	6830e26106c81dddbab407f0	InnoExec
1.33	29	59	6830e26106c81dddbab407f0	ConfidentAbility2Assemble
1.37	29	60	6830e26106c81dddbab407f0	StrongTeamPerform
1.29	29	61	6830e26106c81dddbab407f0	TrustIndWRespons
1.52	29	62	6830e26106c81dddbab407f0	ProvGuidance2Teams
2.23	29	63	6830e26106c81dddbab407f0	CMyTeamGetRecog
-.20	29	64	6830e26106c81dddbab407f0	TakeCreditofMyTeam
-.52	29	65	6830e26106c81dddbab407f0	ComfortwConflict
2.20	29	66	6830e26106c81dddbab407f0	BelieveValRelations
1.96	29	67	6830e26106c81dddbab407f0	Adapt2DiffDynamics
1.33	29	68	6830e26106c81dddbab407f0	IDindividTalent
1.56	29	69	6830e26106c81dddbab407f0	OpenComms
.05	29	70	6830e26106c81dddbab407f0	Vulnerable
1.06	29	71	6830e26106c81dddbab407f0	TeamsDevBetSoluts
1.99	29	72	6830e26106c81dddbab407f0	SafeTeamEnvirons
1.44	29	73	6830e26106c81dddbab407f0	Dependable
1.44	29	74	6830e26106c81dddbab407f0	RiskTkgImport
.96	29	75	6830e26106c81dddbab407f0	ComfortWConstrctvConflict
1.33	29	76	6830e26106c81dddbab407f0	DiffBetwnConstr&DestrtvConflct
.71	29	77	6830e26106c81dddbab407f0	AddrssConflctsDirect
-.16	29	78	6830e26106c81dddbab407f0	ConflctLeadsBetOutcms
.98	29	79	6830e26106c81dddbab407f0	WantConflictGoAway
.55	29	80	6830e26106c81dddbab407f0	SeprtPersnFrmIssue
1.38	29	81	6830e26106c81dddbab407f0	GoodEmpathizg
1.28	29	82	6830e26106c81dddbab407f0	AdaptCommNeedsOthers
1.12	29	83	6830e26106c81dddbab407f0	ComfortDelvrngSensFdbk
2.04	29	84	6830e26106c81dddbab407f0	ListenB4Spkng
1.38	29	85	6830e26106c81dddbab407f0	RemnCompsdNavDisagr
.67	29	86	6830e26106c81dddbab407f0	DiscernEmotClues
.80	29	87	6830e26106c81dddbab407f0	DiscEmotTrggrsConflct
1.62	29	88	6830e26106c81dddbab407f0	Slf-Reflct2ImprEmotAwrnss
1.78	29	89	6830e26106c81dddbab407f0	ComfortOwnRespnsOutcms
